Term Locale,Term Category,Term,Alias,Case Sensitive
en-US,Legal  - Real Estate,unseemly,,FALSE
en-US,Legal  - Real Estate,unsuitable,,FALSE
en-US,Legal  - Real Estate,untenable,,FALSE
en-US,Legal  - Real Estate,untenantable,,FALSE
en-US,Legal  - Real Estate,unusable,,FALSE
en-US,Legal  - Real Estate,unused,,FALSE
en-US,Legal  - Real Estate,upgrade,,FALSE
en-US,Legal  - Real Estate,upon premises,,FALSE
en-US,Legal  - Real Estate,upon writing signed,,FALSE
en-US,Legal  - Real Estate,upper,,FALSE
en-US,Legal  - Real Estate,urinal,,FALSE
en-US,Legal  - Real Estate,usable,,FALSE
en-US,Legal  - Real Estate,usage,,FALSE
en-US,Legal  - Real Estate,used,,FALSE
en-US,Legal  - Real Estate,useful life,,FALSE
en-US,Legal  - Real Estate,useful lives,,FALSE
en-US,Legal  - Real Estate,useless,,FALSE
en-US,Legal  - Real Estate,uses,,FALSE
en-US,Legal  - Real Estate,utilities,,FALSE
en-US,Legal  - Real Estate,utility,,FALSE
en-US,Legal  - Real Estate,utilization,,FALSE
en-US,Legal  - Real Estate,utilize,,FALSE
en-US,Legal  - Real Estate,vacancy,,FALSE
en-US,Legal  - Real Estate,vacant,,FALSE
en-US,Legal  - Real Estate,vacate,,FALSE
en-US,Legal  - Real Estate,vacating,,FALSE
en-US,Legal  - Real Estate,valley,,FALSE
en-US,Legal  - Real Estate,valorem,,FALSE
en-US,Legal  - Real Estate,valuable,,FALSE
en-US,Legal  - Real Estate,valuable consideration,,FALSE
en-US,Legal  - Real Estate,valuation,,FALSE
en-US,Legal  - Real Estate,value,,FALSE
en-US,Legal  - Real Estate,vandalism,,FALSE
en-US,Legal  - Real Estate,vapor,,FALSE
en-US,Legal  - Real Estate,variable,,FALSE
en-US,Legal  - Real Estate,variance,,FALSE
en-US,Legal  - Real Estate,variation,,FALSE
en-US,Legal  - Real Estate,varied,,FALSE
en-US,Legal  - Real Estate,varies,,FALSE
en-US,Legal  - Real Estate,vault,,FALSE
en-US,Legal  - Real Estate,vehicle,,FALSE
en-US,Legal  - Real Estate,vending,,FALSE
en-US,Legal  - Real Estate,ventilating,,FALSE
en-US,Legal  - Real Estate,ventilation,,FALSE
en-US,Legal  - Real Estate,ventilation,,FALSE
en-US,Legal  - Real Estate,venting,,FALSE
en-US,Legal  - Real Estate,venue,,FALSE
en-US,Legal  - Real Estate,vermin,,FALSE
en-US,Legal  - Real Estate,vest,,FALSE
en-US,Legal  - Real Estate,vestibule,,FALSE
en-US,Legal  - Real Estate,vibration,,FALSE
en-US,Legal  - Real Estate,vicinity,,FALSE
en-US,Legal  - Real Estate,view,,FALSE
en-US,Legal  - Real Estate,village,,FALSE
en-US,Legal  - Real Estate,violation,,FALSE
en-US,Legal  - Real Estate,visibility,,FALSE
en-US,Legal  - Real Estate,visible,,FALSE
en-US,Legal  - Real Estate,visitor,,FALSE
en-US,Legal  - Real Estate,void,,FALSE
en-US,Legal  - Real Estate,voltage,,FALSE
en-US,Legal  - Real Estate,volume,,FALSE
en-US,Legal  - Real Estate,waive,,FALSE
en-US,Legal  - Real Estate,waiving,,FALSE
en-US,Legal  - Real Estate,wall,,FALSE
en-US,Legal  - Real Estate,warehouse,,FALSE
en-US,Legal  - Real Estate,warrant,,FALSE
en-US,Legal  - Real Estate,warranties,,FALSE
en-US,Legal  - Real Estate,warranty,,FALSE
en-US,Legal  - Real Estate,wash closets,,FALSE
en-US,Legal  - Real Estate,washrooms,,FALSE
en-US,Legal  - Real Estate,waste,,FALSE
en-US,Legal  - Real Estate,water,,FALSE
en-US,Legal  - Real Estate,wear,,FALSE
en-US,Legal  - Real Estate,wear and tear,,FALSE
en-US,Legal  - Real Estate,weather,,FALSE
en-US,Legal  - Real Estate,week,,FALSE
en-US,Legal  - Real Estate,weekly,,FALSE
en-US,Legal  - Real Estate,well,,FALSE
en-US,Legal  - Real Estate,west,,FALSE
en-US,Legal  - Real Estate,wetlands,,FALSE
en-US,Legal  - Real Estate,widening,,FALSE
en-US,Legal  - Real Estate,width,,FALSE
en-US,Legal  - Real Estate,willful,,FALSE
en-US,Legal  - Real Estate,wind,,FALSE
en-US,Legal  - Real Estate,window,,FALSE
en-US,Legal  - Real Estate,windstorm,,FALSE
en-US,Legal  - Real Estate,wire,,FALSE
en-US,Legal  - Real Estate,wiring,,FALSE
en-US,Legal  - Real Estate,withdraw,,FALSE
en-US,Legal  - Real Estate,withdrew,,FALSE
en-US,Legal  - Real Estate,withheld,,FALSE
en-US,Legal  - Real Estate,withhold,,FALSE
en-US,Legal  - Real Estate,woodside,,FALSE
en-US,Legal  - Real Estate,woodwork,,FALSE
en-US,Legal  - Real Estate,work,,FALSE
en-US,Legal  - Real Estate,worth,,FALSE
en-US,Legal  - Real Estate,writ,,FALSE
en-US,Legal  - Real Estate,writing,,FALSE
en-US,Legal  - Real Estate,written agreement,,FALSE
en-US,Legal  - Real Estate,written approval,,FALSE
en-US,Legal  - Real Estate,written approval approval,,FALSE
en-US,Legal  - Real Estate,written consent,,FALSE
en-US,Legal  - Real Estate,written demand,,FALSE
en-US,Legal  - Real Estate,written instructions,,FALSE
en-US,Legal  - Real Estate,written notice,,FALSE
en-US,Legal  - Real Estate,written notification,,FALSE
en-US,Legal  - Real Estate,written objection,,FALSE
en-US,Legal  - Real Estate,written obligation,,FALSE
en-US,Legal  - Real Estate,written permission,,FALSE
en-US,Legal  - Real Estate,written request,,FALSE
en-US,Legal  - Real Estate,written subordination,,FALSE
en-US,Legal  - Real Estate,written subordination attornment,,FALSE
en-US,Legal  - Real Estate,wrongful,,FALSE
en-US,Legal  - Real Estate,yard,,FALSE
en-US,Legal  - Real Estate,year,,FALSE
en-US,Legal  - Real Estate,zone coordinate,,FALSE
en-US,Legal  - Real Estate,zoning,,FALSE
